date,fitted
2002-12,119.05975747910932
2003-01,120.04899024884003
2003-02,121.198706481535
2003-03,123.36129740837949
2003-04,125.45579809164
2003-05,127.51194765047518
2003-06,128.93630760616804
2003-07,129.3758782778873
2003-08,130.20601917804598
2003-09,130.665812823876
2003-10,131.610295909317
2003-11,131.3576246045454
2003-12,130.90594730218533
2004-01,131.64420102088647
2004-02,132.468971320462
2004-03,134.58763190395726
2004-04,136.99924632529144
2004-05,139.72167955902893
2004-06,140.63988634914853
2004-07,141.91551179411962
2004-08,143.56664672182205
2004-09,143.36785067110895
2004-10,143.64823917075188
2004-11,142.23552963629885
2004-12,142.34869353567524
2005-01,144.4841984734351
2005-02,146.99895405952464
2005-03,147.13751475115978
2005-04,149.4575789827
2005-05,151.9612839473678
2005-06,153.0506815513643
2005-07,154.05128844303903
2005-08,155.42053344729572
2005-09,155.43126349779538
2005-10,155.93074466343185
2005-11,154.91304361574464
2005-12,154.85403955722165
2006-01,156.52725416465495
2006-02,158.4584692484701
2006-03,159.70202064208618
2006-04,161.91640908419484
2006-05,164.19794083545406
2006-06,165.45606670840596
2006-07,166.17785143650772
2006-08,167.27332090883868
2006-09,167.50366088789679
2006-10,168.22466695157044
2006-11,167.59379839085202
2006-12,167.34642183136057
2007-01,168.55363928230892
2007-02,169.92134019623117
2007-03,172.2808205125615
2007-04,174.37532101798942
2007-05,176.43147040472522
2007-06,177.7945705923577
2007-07,178.17485761756188
2007-08,178.94373874965885
2007-09,179.3422726274236
2007-10,180.22747206635367
2007-11,179.91354099351778
2007-12,179.40258004464567
2008-01,180.07957399527942
2008-02,180.84308452679724
2008-03,182.90443758532817
2008-04,185.25479223859998
2008-05,187.91794182582282
2008-06,188.77488884787735
2008-07,189.99123064633395
2008-08,191.5811058059756
2008-09,191.32104998536894
2008-10,190.9723241847817
2008-11,188.90952987341967
2008-12,188.39357947256624
2009-01,189.87899963342025
2009-02,191.7436704426073
2009-03,191.29505778735682
2009-04,192.9650372419903
2009-05,194.8396279064266
2009-06,195.27894073351385
2009-07,195.65043332495893
2009-08,196.3695935523035
2009-09,195.730238825899
2009-10,195.6006056913062
2009-11,193.93281986671593
2009-12,193.24470150795514
2010-01,194.26783151814288
2010-02,195.54896200471376
2010-03,195.95646607694263
2010-04,197.2452306989496
2010-05,198.63099746301276
2010-06,198.96349951586518
2010-07,198.78951925676967
2010-08,198.95936490899436
2010-09,198.26408106795122
2010-10,198.08932214442927
2010-11,196.53282976361297
2010-12,195.38968821692333
2011-01,195.67128184776828
2011-02,196.11335894158418
2011-03,197.63679193653027
2011-04,198.80566862185643
2011-05,199.96605302140205
2011-06,200.4647889791618
2011-07,200.00859449159034
2011-08,199.698913539584
2011-09,199.01888533324336
2011-10,198.8603150133646
2011-11,197.46782185643036
2011-12,195.91309114874454
2012-01,195.51152301527975
2012-02,195.1964714626923
2012-03,196.24884708771066
2012-04,197.52063965687896
2012-05,199.14001948529202
2012-06,198.91840442324664
2012-07,199.0909764628946
2012-08,199.6022895384341
2012-09,198.26367163372376
2012-10,197.4410067262782
2012-11,194.88847533782916
2012-12,193.8985858239505
2013-01,194.89426890133947
2013-02,196.26920262706278
2013-03,195.37824679965507
2013-04,196.5584891708304
2013-05,197.95914072223727
2013-06,197.90871646586584
2013-07,197.8062699442804
2013-08,198.0356930881706
2013-09,196.90660127830307
2013-10,196.30302903067883
2013-11,194.14550612262929
2013-12,192.98344865084138
2014-01,193.5168415775658
2014-02,194.3082349806737
2014-03,194.52227001752232
2014-04,195.59683677892102
2014-05,196.77531528596626
2014-06,196.8936194732294
2014-07,196.51235095711917
2014-08,196.46799874375878
2014-09,195.55851703712844
2014-10,195.17646985658712
2014-11,193.40577961018326
2014-12,192.05534980647332
2015-01,192.1227455717347
2015-02,192.35062479996228
2015-03,193.68058875502857
2015-04,194.63526757476745
2015-05,195.58836371729035
2015-06,195.87290180946596
2015-07,195.2094190648724
2015-08,194.8997381015143
2015-09,194.21970990085245
2015-10,194.0611395864684
2015-11,192.66864643520532
2015-12,191.11391573301987
2016-01,190.7123476052308
2016-02,190.39729605832017
2016-03,191.44967168864812
2016-04,192.72146426349516
2016-05,194.34084409740137
2016-06,194.11922904103537
2016-07,194.29180108617777
2016-08,194.80311416738914
2016-09,193.46449626836073
2016-10,192.64183136640787
2016-11,190.08929998363502
2016-12,189.0994104814185
2017-01,190.09509357086137
2017-02,192.59812520480315
2017-03,192.7260965202933
2017-04,195.03443679968282
2017-05,197.5267960041993
2017-06,198.6044696560425
2017-07,199.59373078756607
2017-08,200.95125183966928
2017-09,200.9502579380152
2017-10,201.43839334350392
2017-11,200.40896834366237
2017-12,200.3386185249914
2018-01,202.0001093599295
2018-02,203.91960067125322
2018-03,205.15256285100347
2018-04,207.3552275206154
2018-05,209.62541368559178
2018-06,210.87181578604938
2018-07,211.58225492786738
2018-08,212.6660006277011
2018-09,212.88461683426615
2018-10,213.59427731165587
2018-11,212.95168497844674
2018-12,212.6929628326687
2019-01,213.8884565111209
2019-02,215.24443365254925
2019-03,217.59332475500932
2019-04,219.6761014879481
2019-05,221.72090528840204
2019-06,223.13354129377086
2019-07,223.56176620710764
2019-08,224.38018315694202
2019-09,224.82825285244795
2019-10,225.76139017950987
2019-11,225.4969949244155
2019-12,225.03397186367468
2020-01,225.76050163204684
2020-02,226.57354798130058
2020-03,228.68124099836297
2020-04,231.08113146937166
2020-05,233.79221894472772
2020-06,234.6987017845238
2020-07,235.96298147111258
2020-08,237.60239244849248
2020-09,237.39187244562245
2020-10,237.66091518511934
2020-11,236.23648169850978
2020-12,236.33829983774075
2021-01,238.46208082334533
2021-02,240.9651124572815
2021-03,241.09308377277776
2021-04,243.40142405216451
2021-05,245.8937832566856
2021-06,246.97145690852741
2021-07,247.96071804005032
2021-08,249.31823909215038
2021-09,249.31724519049754
2021-10,249.80538059598766
2021-11,248.77595559614988
2021-12,248.7056057774758
2022-01,250.36709661241179
2022-02,252.28658792373773
2022-03,253.51955010348425
2022-04,255.72221477309748
2022-05,257.9924009380726
2022-06,259.23880303853286
2022-07,259.9492421803515
2022-08,261.03298788018895
2022-09,261.25160408675214
2022-10,261.9612645641414
2022-11,261.31867223093127
2022-12,261.05995008515185
2023-01,262.2554437636065
2023-02,263.61142090502943
2023-03,265.96031200749593
2023-04,268.043088740432
2023-05,270.0878925408857
2023-06,271.50052854625477
2023-07,271.92875345959374
2023-08,272.7471704094301
2023-09,273.195240104932
2023-10,274.1283774319924
2023-11,273.8639821768938
2023-12,273.4009591161572
2024-01,274.12748888453234
2024-02,274.94053523377937
2024-03,277.04822825084403
2024-04,279.44811872185574
2024-05,282.15920619721
2024-06,283.0656890370078
2024-07,284.3299687235967
2024-08,285.96937970097474
2024-09,285.7588596981095
2024-10,286.0279024376037
2024-11,284.6034689509931
2024-12,284.7052870902229
2025-01,286.8290680758305
2025-02,289.3320997097644
2025-03,289.46007102526215
2025-04,291.76841130465067
2025-05,294.2607705091674
2025-06,295.33844416101016
2025-07,296.32770529253366
2025-08,297.68522634463795
2025-09,297.6842324429829
