date,fitted
2007-07,198.24014282226562
2007-08,198.3109130859375
2007-09,195.08033752441406
2007-10,190.0614776611328
2007-11,185.71827697753906
2007-12,184.03778076171875
2008-01,185.14881896972656
2008-02,188.80133056640625
2008-03,195.711181640625
2008-04,203.35055541992188
2008-05,215.48922729492188
2008-06,234.9640350341797
2008-07,252.14096069335938
2008-08,261.739501953125
2008-09,268.2978820800781
2008-10,263.018798828125
2008-11,242.71311950683594
2008-12,213.67239379882812
2009-01,189.5892333984375
2009-02,177.6492156982422
2009-03,175.15086364746094
2009-04,174.39230346679688
2009-05,170.1340789794922
2009-06,165.10952758789062
2009-07,162.76742553710938
2009-08,163.88807678222656
2009-09,168.8913116455078
2009-10,174.28726196289062
2009-11,177.80332946777344
2009-12,175.90785217285156
2010-01,171.6772918701172
2010-02,172.43882751464844
2010-03,178.3900604248047
2010-04,185.43460083007812
2010-05,194.1896209716797
2010-06,201.49330139160156
2010-07,204.0969696044922
2010-08,199.78086853027344
2010-09,192.9644012451172
2010-10,189.50448608398438
2010-11,190.57049560546875
2010-12,192.9748992919922
2011-01,196.9696807861328
2011-02,203.50680541992188
2011-03,211.1417999267578
2011-04,217.9295196533203
2011-05,223.8841552734375
2011-06,226.7765350341797
2011-07,226.6412811279297
2011-08,225.85919189453125
2011-09,226.1620330810547
2011-10,226.82891845703125
2011-11,226.60916137695312
2011-12,226.1651611328125
2012-01,224.75222778320312
2012-02,224.49879455566406
2012-03,223.96817016601562
2012-04,222.80584716796875
2012-05,221.23341369628906
2012-06,218.21551513671875
2012-07,214.39244079589844
2012-08,211.34112548828125
2012-09,206.40402221679688
2012-10,204.74395751953125
2012-11,203.621337890625
2012-12,202.02842712402344
2013-01,202.14718627929688
2013-02,203.4209747314453
2013-03,203.3782196044922
2013-04,201.97821044921875
2013-05,201.72207641601562
2013-06,199.87374877929688
2013-07,198.54734802246094
2013-08,197.82522583007812
2013-09,197.24497985839844
2013-10,195.4945068359375
2013-11,196.67446899414062
2013-12,199.69857788085938
2014-01,202.74822998046875
2014-02,204.97314453125
2014-03,205.57916259765625
2014-04,204.63201904296875
2014-05,204.2250213623047
2014-06,204.68634033203125
2014-07,205.689208984375
