date,fitted
2002-12,95.79825349834815
2003-01,95.12770200591137
2003-02,95.79348667729951
2003-03,94.91208205019753
2003-04,96.92809508157329
2003-05,99.04015860256669
2003-06,98.86130629133761
2003-07,98.99977171670947
2003-08,97.54258060664071
2003-09,99.24074015865904
2003-10,100.09888395471873
2003-11,105.0312917756998
2003-12,104.40185085924679
2004-01,107.808811575997
2004-02,112.59064101608053
2004-03,120.35878346170416
2004-04,132.47040972085412
2004-05,147.9125786107903
2004-06,144.2015042175852
2004-07,142.01198259504224
2004-08,143.27112764763282
2004-09,166.17321601094633
2004-10,162.66650028449422
2004-11,162.29345943419008
2004-12,163.77448175290385
2005-01,163.90937492721275
2005-02,163.5265015410974
2005-03,164.93086154673819
2005-04,161.7348683096196
2005-05,160.73199275263008
2005-06,161.45028182168403
2005-07,153.87466980316407
2005-08,151.75327797103756
2005-09,151.82724192297098
2005-10,160.48967386390504
2005-11,164.13882733818545
2005-12,159.70003315636117
2006-01,162.64307006459464
2006-02,162.1721654737146
2006-03,162.16993939937885
2006-04,163.05729159032722
2006-05,164.31106976188377
2006-06,168.02699636020492
2006-07,173.49226185671336
2006-08,178.59639949111698
2006-09,175.7939767166461
2006-10,178.94723122301082
2006-11,181.11541533916193
2006-12,176.39168769553334
2007-01,171.64640026898743
2007-02,172.64255167136884
2007-03,178.4041144228341
2007-04,187.42125734350694
2007-05,197.38187348492124
2007-06,194.7303140719025
2007-07,195.485174253249
2007-08,195.86238745518605
2007-09,190.50731964317453
2007-10,185.99098228407465
2007-11,184.90937455283768
2007-12,186.8451516036335
2008-01,188.7737185160126
2008-02,193.60787762277988
2008-03,204.02238819932484
2008-04,207.38661696091802
2008-05,229.81332945229116
2008-06,254.64545454152403
2008-07,255.53089336573203
2008-08,261.6041659705278
2008-09,276.35333708031914
2008-10,253.27904287118935
2008-11,223.1903258034144
2008-12,192.38114349185383
2009-01,184.22683796991194
2009-02,185.77346579154462
2009-03,180.02044662592064
2009-04,167.33007870197088
2009-05,155.63324116159785
2009-06,158.7207955468807
2009-07,163.62596784205255
2009-08,166.38394713580652
2009-09,174.52370520655913
2009-10,173.83408421833298
2009-11,175.37938827919038
2009-12,165.47741238160438
2010-01,167.53861668155773
2010-02,183.6254691581881
2010-03,188.11587490681478
2010-04,188.32982388669237
2010-05,202.75017609926286
2010-06,203.76101549240963
2010-07,200.45003644923185
2010-08,190.016362064464
2010-09,189.2023547095951
2010-10,194.7882087005341
2010-11,196.91806808175178
2010-12,193.93859333592263
2011-01,201.60938607640165
2011-02,211.07847217602244
2011-03,216.48282822956693
2011-04,220.94985468639297
2011-05,227.75561204188503
2011-06,226.05512711899493
2011-07,225.79700765026428
2011-08,228.2187251278119
2011-09,230.1242406556896
2011-10,228.75519153434615
2011-11,226.57398336572308
2011-12,227.66411447497276
2012-01,223.95188873954947
2012-02,227.59463773840432
2012-03,223.5167683159652
2012-04,222.08269773290004
2012-05,220.65223343116276
2012-06,215.02809114659135
2012-07,211.94098129975507
2012-08,211.10194061491572
2012-09,199.51892235662007
2012-10,209.54827900322604
2012-11,201.24382997969033
2012-12,199.16003178161955
2013-01,204.7572101700416
2013-02,204.44062512387907
2013-03,200.05867477520172
2013-04,199.34237161015974
2013-05,203.95553585908758
2013-06,195.06564117231477
2013-07,199.2109268240407
2013-08,197.7150440623527
2013-09,196.48713934231705
2013-10,191.82012375191542
2013-11,202.8818810723342
2013-12,202.67074967782702
2014-01,203.3877919169137
2014-02,205.19170284089364
2014-03,204.26419947057641
2014-04,202.93380412031067
2014-05,206.06931792583097
2014-06,206.4331022824391
2014-07,206.88727518083132
2014-08,209.85974470845446
2014-09,208.52275759796504
2014-10,210.40700115227443
2014-11,210.06335683490406
2014-12,208.6402232309868
2015-01,205.89435577709506
2015-02,199.24104508876968
2015-03,190.5752799016743
2015-04,192.33164878445524
2015-05,187.54898721403455
2015-06,185.8432212791707
2015-07,186.82283746227307
2015-08,185.97049949626583
2015-09,183.9902857190618
2015-10,179.44211246561883
2015-11,176.12657762435853
2015-12,166.47381227572086
2016-01,161.562206115723
2016-02,160.20068183392326
2016-03,159.21227908458786
2016-04,156.3532611882612
2016-05,160.18177926597812
2016-06,170.24860118088614
2016-07,171.22591243389937
2016-08,169.33115068378078
2016-09,167.7793443223539
2016-10,164.7728266997197
2016-11,164.26734940147924
2016-12,161.9354848449165
2017-01,169.53516691540855
2017-02,174.17931241910065
2017-03,177.0724453020091
2017-04,177.74013458574248
2017-05,179.21451230746723
2017-06,180.48879196443957
2017-07,181.2454772892419
2017-08,180.00661003779084
2017-09,180.82265655886795
2017-10,184.74305781797594
2017-11,182.66471634985157
2017-12,175.80430655298431
2018-01,178.07316963853327
2018-02,177.9677277897284
2018-03,192.541690409277
2018-04,195.64429646443307
2018-05,200.932579954475
2018-06,209.5664952972598
2018-07,213.3941129681953
2018-08,213.33033552107779
2018-09,220.18461498577105
2018-10,219.04642139872922
2018-11,217.14323650063264
2018-12,217.1593163600949
2019-01,218.87883253837006
2019-02,218.9726476183467
2019-03,216.17694640960227
2019-04,215.6110987214633
2019-05,217.11464048460059
2019-06,212.05654899846763
2019-07,209.87607910361342
2019-08,197.16868126309987
2019-09,196.91466681649928
2019-10,197.14652739605597
2019-11,190.32263747405196
2019-12,187.4559396154591
2020-01,183.99693744315175
2020-02,190.50361299256832
2020-03,188.144574842158
2020-04,192.82969641668996
2020-05,191.7818829814696
2020-06,187.3896043566583
2020-07,184.19719635574117
2020-08,185.88329262079114
2020-09,182.3401829474226
2020-10,179.80091426128615
2020-11,183.58486416392677
2020-12,189.04377512171823
2021-01,190.18640186340886
2021-02,202.7048282384166
2021-03,227.21383138677828
2021-04,235.9400183413772
2021-05,236.54723572967177
2021-06,251.425677398194
2021-07,257.01668819464436
2021-08,275.2512777738711
2021-09,291.86162455481985
2021-10,292.998813725246
2021-11,292.4959820519685
2021-12,299.18443226044167
2022-01,299.8333268378878
2022-02,325.23292379391035
2022-03,314.6995462907908
2022-04,321.61144690002936
2022-05,326.09317426328784
2022-06,346.3628999901211
2022-07,343.00476356980914
2022-08,339.449292226351
2022-09,326.96834038676275
2022-10,318.48714802219894
2022-11,316.3924712373883
2022-12,303.3060350382178
2023-01,295.7143599890336
2023-02,289.7092624801607
2023-03,296.8575112849378
2023-04,293.0790803593936
2023-05,300.54833151441863
2023-06,309.76363201171745
2023-07,302.7191957291612
2023-08,292.9996310260809
2023-09,297.7635827054782
2023-10,285.6778940524093
2023-11,283.9880339238686
2023-12,281.0981245749757
2024-01,280.06577350345924
2024-02,282.0347135508528
2024-03,292.6189926707843
2024-04,290.27233218169505
2024-05,283.0217820689102
2024-06,277.7505756702944
2024-07,274.85550043452025
2024-08,274.040956637098
2024-09,269.885323725767
2024-10,260.42985531605524
2024-11,265.3515677505722
2024-12,264.2350449236492
2025-01,249.5345120304901
2025-02,253.83164283668992
2025-03,247.76595442596488
2025-04,252.01916374527394
2025-05,253.04998393718765
2025-06,274.1102308569299
2025-07,271.6316412814404
2025-08,270.11538135962417
2025-09,279.13393395976993
